,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
231,1.8790921688079834,0.9944366235228983,0.006866168975830078,0.00046837307472932414,0.0001,"(50, 50)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.6743922007196345,0.6941120772431454,0.69875173370319,0.6702236477115118,0.6942354368932038,0.6863317895576794,0.011654299335916682,165,0.6656392023245624,0.6880520904817087,0.7011650236457182,0.6729682945310134,0.6772195942821083,0.6810088410530223,0.012418644316765289
232,2.074580430984497,0.6393606978395449,0.00732717514038086,0.0009566837226126999,0.0001,"(50, 50)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.7705302440921911,0.753628774138483,0.6936633148404993,0.7284847434119278,0.7532663124289338,0.7399621826505492,0.026733743740447784,144,0.7747802039980893,0.7516099166574769,0.6996278111093838,0.7269539814865161,0.7459567567386,0.7397857339980132,0.02521832028926926
233,1.7792799949645997,0.3983054941694454,0.007619667053222656,0.0003596629540668744,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.7498146212194885,0.833664515096554,0.7069608183079057,0.8185939667128987,0.8221983512638853,0.786227642544744,0.04938417159511447,127,0.75157676880192,0.8327067924156698,0.7191424890835943,0.8278791205214117,0.8214403493667356,0.7905491040378663,0.046352599562399475
234,1.988313341140747,0.24148990200623296,0.008574533462524413,0.0006771751055656489,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.8675027958766898,0.8733676517657102,0.8486130374479889,0.8561806518723994,0.8550971654733791,0.860172570683678,0.00898202227551376,104,0.8672336467902622,0.8644111434838023,0.8577944210850218,0.8692708487629104,0.8432266373885877,0.8603873395021168,0.009414803043084204
235,2.417649841308594,0.6191060556214885,0.012306690216064453,0.0027143298938207055,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.8748595983662356,0.8697275418756002,0.8716366158113731,0.8726074895977809,0.892407082880384,0.8762380173527228,0.008238618016029967,98,0.8819304535217136,0.8698968841267799,0.8856586426398664,0.8750368257094348,0.88759773732776,0.8800241086651109,0.006635896971388591
236,2.667379093170166,0.3359573503874109,0.01446847915649414,0.003232862355135445,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.8846178158125061,0.9031159980795905,0.8663574895977809,0.8930651872399445,0.8946416857217828,0.8883645657758141,0.012464922598012866,72,0.8829576672384277,0.8995205483551588,0.8809265723906042,0.8926801322066487,0.887178431535103,0.8886526703451885,0.006762103985360191
237,3.393072175979614,0.4147852713299008,0.015953207015991212,0.0036277131653867,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.8876580278128952,0.9085918329243573,0.8976941747572815,0.8983876560332871,0.920720252152291,0.9025920320762035,0.01121989038651578,51,0.8938794706935069,0.9023051348337773,0.9081960748545831,0.8999120755479615,0.9087172194228549,0.9026019950705368,0.0055153589557786825
238,3.7057674884796143,0.7302973954430869,0.012897872924804687,0.0006824668688253,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.9061095983662356,0.9158220420356344,0.9172243411927878,0.898621705963939,0.9075261461183792,0.9090622377740645,0.006814541333308792,22,0.9033750858470023,0.9112096513254397,0.9165279829011346,0.9058175681685285,0.9059899330954985,0.9085840442675208,0.004722626897035421
239,3.4543645858764647,0.38935343363543895,0.013831615447998047,0.001105187815145797,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.9226514635806672,0.9165588658913904,0.9139216366158114,0.9097260748959779,0.9208063125538855,0.9167396786349375,0.0046617927287131156,2,0.9118170186130815,0.9101181631108121,0.9174108820377992,0.9142145483217459,0.9187157462657279,0.9144552716698333,0.0032470329226541865
240,0.941245174407959,0.3506037379587806,0.004596614837646484,0.0007915070189043282,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.19734513274336285,0.21648351648351652,0.24283113730929265,0.22082177531206656,0.21908783783783783,0.21928326217638475,0.014472335229853561,293,0.20149514233103002,0.2167560536668815,0.25330486872971875,0.22449282658102737,0.21343411947184215,0.2218966021560999,0.01736362868394392
