,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
239,1.3603142738342284,0.2643828064647323,0.0029625892639160156,0.00010399128612464697,0.0001,"(50, 50)",16,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 16}",0.9920984765821722,0.9920945945945948,0.9916722972972974,0.9792583655083656,0.9871605057117188,0.9884611965579497,0.004962317838165379,29,0.992692896804936,0.9953131625375033,0.9969397041839743,0.9936997024237634,0.9936920465234373,0.9944675024947228,0.0014944561798115488
240,1.228484296798706,0.16132546410722268,0.0022087574005126955,0.00016558786693824984,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.6555305732751385,0.6610304054054054,0.6743750000000001,0.6684488187166759,0.6768717911692981,0.6672404573894644,0.008010934537891277,299,0.6660123314120915,0.6828903471943955,0.682229605770928,0.6658825269799595,0.670448812264982,0.6734927247244713,0.007586635557171041
241,0.9677262306213379,0.38223342831106966,0.002255678176879883,5.5275073620651386e-05,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.8309505623636058,0.8353547297297297,0.7920608108108109,0.7845002528038243,0.8293356918238994,0.8144408681657468,0.02158361976634998,279,0.8364748553085412,0.8349642545766205,0.8064833005042331,0.7988678488495797,0.8136255933259693,0.8180831705129886,0.015145168430947842
242,1.8433031558990478,0.4944953217176326,0.002179527282714844,5.606347870860357e-05,0.0001,"(50,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.8919163379217727,0.8864527027027029,0.874847972972973,0.8836859946681376,0.8977644076498524,0.8869271763387553,0.007730055161093739,253,0.901659695929143,0.8818974846762719,0.8796146422353371,0.9027649453081683,0.8961478551224296,0.89241692465427,0.009808029843308853
243,1.8160502910614014,0.1455602468630338,0.002357196807861328,0.00020798510853733452,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.9410107856303508,0.9302195945945947,0.9377533783783786,0.9154441303548447,0.933065716852779,0.9315041450426689,0.008848952093166274,229,0.9402884674986404,0.9365167832214248,0.936076803649795,0.9395607277558718,0.9374182916246544,0.9379722147500773,0.00166769873582442
244,1.515282964706421,0.2568098297496641,0.0022463321685791014,7.687162209429901e-05,0.0001,"(50,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.9609003063622629,0.9601351351351353,0.9640878378378379,0.9467508963044677,0.9548446123732512,0.9573493845445576,0.006072359605774503,207,0.9688702295333224,0.9655655224849302,0.9597209619721853,0.9640447483113453,0.9594123811100751,0.9635227686823716,0.003588583666002221
245,1.6540996551513671,0.2647513000752873,0.002284860610961914,5.900146460520317e-05,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.9750908594930333,0.9639864864864865,0.9719932432432433,0.960075381503953,0.9639341066615327,0.9670223220033679,0.005602351428366536,190,0.9738466815752507,0.9720423808150923,0.9769017338579098,0.9678095912591239,0.9766310082280503,0.9734462791470854,0.003346226817029807
246,1.381376075744629,0.19228929254967916,0.0022402286529541017,2.3004316707383336e-05,0.0001,"(50,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 8}",0.978149655867047,0.9813175675675676,0.9732432432432433,0.9720010571796288,0.9669079707354642,0.9743312803543159,0.005000041632394517,164,0.9833533882122786,0.9792678644950584,0.9797356794322326,0.9812528539911228,0.9743245621090794,0.9795868696479543,0.0029925893537287467
247,1.1184457778930663,0.15984295342643898,0.00231022834777832,3.248461670820602e-05,0.0001,"(50,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 9}",0.9676974567735438,0.9779898648648649,0.9777702702702704,0.9689911978304837,0.9738500352971378,0.9732589683990132,0.004296834881810816,167,0.9736886776514092,0.97667813447815,0.9808833736246942,0.9802757600245562,0.9781911126896098,0.9779434116936837,0.0026018558329905933
248,1.0494066715240478,0.14599612886939137,0.0022506237030029295,7.28532277995861e-05,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",0.9818450982037937,0.9791385135135136,0.9803209459459459,0.9812945854017284,0.9781815556411245,0.9801578226799014,0.0013493892318702672,139,0.9839274205571168,0.98265430482601,0.9835664274238688,0.990340968520059,0.9804019163313178,0.9841782075316745,0.0033166081074824626
