,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.7151243686676025,0.0645338997856109,0.007536888122558594,0.00011559569356403592,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.9264907263829872,0.9271148798707852,0.9268423177871996,0.9360892388451442,0.9084473497516976,0.925002506060678,0.009018076667511761,41,0.9343153972464318,0.9336146148578498,0.928737104862047,0.9315204665444345,0.9445678875342376,0.9345510942090002,0.005371328910456551
12,0.7457794189453125,0.17443027333881264,0.007457828521728516,8.282849480444014e-05,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.9298386934369777,0.9291742378356553,0.9025338178881486,0.9235917625681405,0.8918364244451201,0.9154067891817003,0.015398392889020432,123,0.9574507389162562,0.9572864432613931,0.912308643884336,0.9325564956151009,0.9136339389751168,0.9346472521304406,0.019887061098099637
13,0.7146299362182618,0.06599532601248903,0.00752553939819336,0.0001173927761786567,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.9265914171214531,0.9200181708055725,0.9229961639410458,0.9328386836260852,0.9136819702037093,0.9232292902845787,0.006403706856236996,61,0.9396630668182392,0.935191853144536,0.9499458790783981,0.9445514590558661,0.940357231130862,0.9419418978455802,0.0049827877377936316
14,0.8056577682495117,0.07644096211663413,0.007622814178466797,0.0004548395311004708,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.9259016855629619,0.9251463759337775,0.9256511205330101,0.932838683626085,0.9204114725853857,0.9259915726833301,0.003970149937628692,35,0.9555039787798411,0.9394287481499481,0.9527292407607856,0.94181669575206,0.9533009957275519,0.9485559318340373,0.006586809244003265
15,0.7932413578033447,0.07994064903647967,0.007686901092529297,0.0004470863795764793,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.933186660490968,0.9343932969917222,0.9210276600040378,0.9330203916818088,0.9255396777135908,0.9294359122157974,0.005241562562884649,10,0.9622284324870531,0.9556849057854161,0.947383419116835,0.9552917007223488,0.9485515543740888,0.9538280024971483,0.005395021521233746
16,0.766062879562378,0.17395469044122275,0.007902908325195312,0.000795689929001227,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.9181283605533961,0.9220775287704421,0.9335251362810416,0.9254694124772863,0.9163524880916185,0.9231111367479438,0.0060918996816023,62,0.9414614121510675,0.9352161523338266,0.9668691599107558,0.9239590006406151,0.9625347420137506,0.946008093410003,0.016319405652386217
17,0.7200353622436524,0.10969992224836111,0.0076602458953857425,8.466855714273433e-05,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.9330859697525021,0.9233595800524935,0.9373712901271954,0.9289925297799313,0.9005422114117766,0.9246804229820283,0.012914398500728804,44,0.9626499936844763,0.9390333340696725,0.9525061300227531,0.9416929907883983,0.9218749211841795,0.9435514739498959,0.013701677334392611
18,0.6663299560546875,0.03925089755672716,0.00798177719116211,0.000428713520060328,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.9357442052480011,0.9325156470825763,0.9203412073490812,0.9399353926912981,0.9038005472788081,0.9264773203206268,0.013074242001892855,31,0.9517588733105975,0.9352890499016987,0.9412997857253309,0.9393536415648678,0.9345217077685916,0.9404446116542173,0.0061902287951123205
19,0.6175023555755615,0.0435010450476222,0.006936216354370117,0.00023153886725672733,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.8269881386310087,0.807217847769029,0.8026852412679183,0.8217746820109025,0.7690382081686429,0.8055588204423149,0.020325239549529618,372,0.8077191486674244,0.7963197773310654,0.8122534184541298,0.8008747708144647,0.810168628024636,0.8054671486583441,0.005966459695226882
20,0.6289413452148438,0.056460332160357625,0.007011890411376953,0.00020246053152465815,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.8564150069476609,0.8696143751261862,0.8446194225721785,0.8609630526953361,0.8002837741968176,0.8463965583674964,0.02440500017008766,356,0.8511288998357964,0.8614659038193907,0.8647418763392166,0.8436347169144447,0.8521944846580276,0.8546331763133752,0.007590326226915464
21,0.6324506282806397,0.05718632150172901,0.006958436965942383,0.00022778613361993692,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.8476498781642064,0.8708964264082374,0.8536846355743992,0.8941550575408843,0.839758791932705,0.8612314085719845,0.01938780400445336,325,0.8416982442844512,0.8652101879873645,0.8688815745874661,0.863513662771433,0.8775517410099524,0.8633710821281333,0.011870729996649069
22,0.7379878997802735,0.10945916152110781,0.0076771736145019535,0.0010008622781529728,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.8669472581911916,0.870209973753281,0.8752473248536239,0.8955279628507974,0.84520624303233,0.8706345044043066,0.01612669806815593,312,0.8659309081722875,0.8662484260752392,0.878808897921315,0.8704102144955708,0.8793484264579036,0.8721493746244633,0.005876917467401185
23,0.6618032455444336,0.043449888864290104,0.007025146484375,0.0004618093064607623,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.8829822582918824,0.8813345447203715,0.8752473248536239,0.8902180496668686,0.8471825276173102,0.8754040589587924,0.014882109585417929,290,0.8814813060502715,0.8828977887737746,0.8849676378978993,0.8646468885992622,0.880286019460572,0.8788559281563559,0.007273571455273204
24,0.6058596611022949,0.05926667569418758,0.007258129119873047,0.0006214761278695197,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.8756972833638762,0.8958005249343832,0.8798707853825963,0.8832121946295173,0.8275260970913145,0.8724363370760744,0.023416760928073276,307,0.8737179487179486,0.8921093905321523,0.8878724955267402,0.8743996995736597,0.8547336151366731,0.8765666298974348,0.013106419120493026
25,0.5522780418395996,0.056678690295018395,0.006868219375610352,0.00014775202348465895,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.8681253398312422,0.9004239854633556,0.8568443367655965,0.8883403997577225,0.8464882943143812,0.8720511908058126,0.019846840744922538,308,0.8468438171024377,0.8965671872583889,0.8688837836046742,0.8669862378227926,0.8812936009119936,0.8721149253400574,0.016477462318566626
26,0.490971040725708,0.08281078277187981,0.007177400588989258,0.0006738225919763701,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 9}",0.9000090621664619,0.8652130022208763,0.8733192004845546,0.9106803957197658,0.8489966555183944,0.8796595055843237,0.02264815420990714,270,0.8908882783882783,0.8711855795356647,0.869831451987011,0.8886368154807925,0.8770255665911717,0.8795135383965837,0.008739640660462254
27,0.6256955623626709,0.07607636076807171,0.007246971130371094,0.00030846875496546965,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",0.8870199569043637,0.9036745406824148,0.8930547143145567,0.9111851403189983,0.8813671835410964,0.8952620626719642,0.010862709043175846,222,0.8764004673487433,0.900360069804944,0.9051889814221654,0.898071527977203,0.9151251343021585,0.8990292361710429,0.012741820119313595
28,0.6032467842102051,0.10034259412503908,0.006889152526855469,6.619822262819427e-05,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 15}",0.8698219787743924,0.9094891984655764,0.9223097112860892,0.9314657783161717,0.8796037296037297,0.9025350414783753,0.023971733857051064,195,0.870801755715549,0.9150677063774328,0.9164461331153769,0.9128741522896465,0.9158909088157701,0.906216131262755,0.017748869710541182
29,0.6617008686065674,0.0728928349751618,0.007261419296264648,0.0005881545139588726,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 20}",0.9335743198340616,0.9213002220876236,0.903311124570967,0.9151221481930143,0.9011300293908989,0.9148976446819104,0.011949088569808267,130,0.9296861184792218,0.928737104862047,0.9185888798073737,0.9117917338576068,0.9313504744081877,0.9240308622828873,0.007577846678301512
30,0.6921150207519531,0.11013904326456937,0.007926368713378906,0.0013811628546409993,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 25}",0.9028686791388927,0.9159903089036947,0.9262467191601049,0.9197456087219866,0.8952011756359582,0.9120128795243955,0.011350400801909948,160,0.8978858784893269,0.9235900947668384,0.9362985707658663,0.9234906889924672,0.9221952286793749,0.9206920923387749,0.012507402121972221
31,0.5409597396850586,0.026810826474415423,0.007062339782714843,3.743630277885326e-05,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 30}",0.9061159554544173,0.8991419341813044,0.9071572784171209,0.9105895416919039,0.8950947603121516,0.9036233167427903,0.005655902947030208,192,0.9106463938360491,0.9120877421635115,0.9178510680598203,0.9185402814287924,0.919984917804557,0.915822080658546,0.0037300840871533248
32,0.5815891265869141,0.07406731484008257,0.007107591629028321,0.0001389550114662642,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 35}",0.9232434500674628,0.9057338986472847,0.9124671916010497,0.91905915606703,0.9050825985608595,0.9131228990047331,0.007174915674294569,146,0.9411172161172161,0.9208553314630322,0.9275795798449269,0.9210519339945659,0.9256167810862208,0.9272441685011923,0.007407878881428859
33,0.7202963829040527,0.10310325251391055,0.007221412658691406,0.0003319041267030905,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 40}",0.9252119540044705,0.9188269735513831,0.9216232586311325,0.9211185140318999,0.9057768318637883,0.9185175421687525,0.00668527720087045,90,0.9441976127320956,0.9319644790032914,0.9401908590867923,0.9347721398749697,0.9241870620993003,0.9350624305592898,0.006895035085585854
