,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.7201886177062988,0.06492931785351928,0.0014241695404052734,6.812359389414665e-05,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 30}",0.9058289868497894,0.904724409448819,0.9074298405007066,0.8955279628507974,0.875651160433769,0.8978418440125577,0.011833923613482018,73,0.9005083996463308,0.910481786653118,0.9118116150124809,0.8985133314188517,0.9074229370431834,0.905747613954793,0.0053249491602365496
13,0.8256525516510009,0.09452085327831752,0.0013744831085205078,3.881964075999557e-05,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 35}",0.9148810842378718,0.9209771855441147,0.9093983444377144,0.8988693720977186,0.8900729705077531,0.9068474957481805,0.011094069976188236,52,0.908443854995579,0.9162208133601362,0.9060482891161723,0.9000662705162474,0.9202182126337346,0.9101994881243739,0.00720594196995164
14,0.7664793014526368,0.04889621362585626,0.0014229774475097655,6.0117725763357385e-05,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 40}",0.9113317357069496,0.9190086816071068,0.9039975772259236,0.924369069250959,0.8879902705989664,0.9093467157801884,0.012704124666940032,40,0.9155425034735379,0.9196204908436237,0.9001634672734101,0.9147694890543198,0.9191873016993952,0.9138566504688572,0.007110785316236175
15,0.6950353622436524,0.0617417356008295,0.0014416694641113282,4.9741087083843944e-05,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 45}",0.9016905974988421,0.9149808197052293,0.9078437310720774,0.9152130022208762,0.8900729705077529,0.9059638321596484,0.009389392882532354,54,0.9104442970822282,0.9151649031345953,0.9090326713645099,0.912010426561223,0.9089693034446927,0.9111243203174497,0.0023062098101477553
16,0.6586222171783447,0.24746327670148394,0.0015089988708496093,0.0001732982897145428,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",0.908185150129891,0.5000000000000001,0.5,0.9158086008479708,0.9085537650755042,0.7465093887339821,0.20129243757539864,115,0.9133999621068587,0.5,0.5,0.9124301398307894,0.9308964952811393,0.7513453194437575,0.2053278308096314
17,0.6937084197998047,0.057013057434075316,0.00160980224609375,0.00021339243336473762,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.9176400104718366,0.9105390672319806,0.9158086008479708,0.9073389864728447,0.8763453937366982,0.9055472361674013,0.01504200833935739,58,0.9232458633320701,0.9247211115774594,0.9150632883430161,0.9114449181559127,0.9008216391673014,0.915059364115152,0.008673467358980237
18,0.8469689846038818,0.0986241415802241,0.0015768051147460938,0.00010213074979607572,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.9101536540668989,0.9144760751059964,0.9164041994750657,0.9099939430648091,0.8953075909597649,0.9092717031131117,0.007402057913782116,41,0.924902109384868,0.918120568159226,0.917404846583755,0.9140802756853476,0.9194057791542875,0.9187827157934969,0.003529450152562886
19,0.10671305656433105,0.0020388814238627537,0.0012382984161376954,0.00015402596044743075,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.4999999999999999,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
20,0.10822758674621583,0.0029830566015881187,0.0014949321746826171,9.671715244679546e-05,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.4999999999999999,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
21,0.11965217590332031,0.002937620121767532,0.0014376640319824219,0.00017651955149086248,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.5004926108374383,0.5,0.5004926108374385,0.5,0.500492125984252,0.5002954695318257,0.00024124992746645218
22,0.1182851791381836,0.0015143769502995743,0.001510286331176758,3.601733850420931e-05,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.4999999999999999,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
23,0.11917834281921387,0.0019445627584646957,0.0013047218322753905,0.00016158889158611757,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.4999999999999999,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
24,0.12492761611938477,0.004097616653216014,0.0013944149017333985,0.00016700145739887128,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.4999999999999999,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
25,0.12518749237060547,0.006087247040923333,0.0011945247650146484,0.0001316954309097643,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.4999999999999999,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
26,0.14989800453186036,0.0031189887477344343,0.0011144161224365234,4.3288673358194e-05,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 9}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.5019762845849802,0.5003946431640194,0.0007900531467642241,216,0.5011573196918024,0.5014778325123153,0.5024630541871922,0.5009852216748769,0.5049212598425197,0.5022009375817413,0.00145319253543174
27,0.13838481903076172,0.0034068181300221717,0.001259756088256836,0.00010921823693987704,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.5,0.5000000000000001,0.5144659802140116,0.4999999999999999,0.5318333840072971,0.5092499867001601,0.01259558735458433,207,0.4999999999999999,0.5004926108374383,0.5169939693830214,0.5,0.5239253305220256,0.5082823821484971,0.010183023432632261
28,0.19915165901184081,0.010547018777332051,0.0011971473693847656,3.017795349588496e-05,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.5322864852890832,0.5771350696547548,0.5716434484151018,0.5498990510801534,0.5553359683794465,0.5572528463391457,0.016027640645427887,193,0.5502873563218391,0.5710066491417968,0.5636439947867193,0.56544213479423,0.5547659611494751,0.5610292192388121,0.007489672932175886
