,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
237,0.2592118263244629,0.026614475193773367,0.00126190185546875,2.5024366814871124e-05,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.8011106188452787,0.8263981425398748,0.8057540884312536,0.7837775085806582,0.7848484848484848,0.8003828190012828,0.01563876764577291,253,0.8093927624100038,0.815505091784665,0.8234354635622612,0.8009476683823368,0.8090125575670756,0.8116587087412684,0.007487985456901222
238,0.2925136089324951,0.05225295840433709,0.001506805419921875,0.00018219235852329812,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.8498348671889159,0.8582576216434483,0.8569351907934584,0.8762971936200281,0.8572767811898246,0.8597180197337186,0.008815040259581198,188,0.8538524693697107,0.8874770814464644,0.8778192582120216,0.8678919348781727,0.8745353019213407,0.8723152091655422,0.011185203216779571
239,0.403791618347168,0.017405188245534737,0.0013916015625,9.94339826365891e-06,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.8850665565781258,0.8816071068039573,0.8797799313547344,0.8963961235614779,0.8844633627242324,0.8854628035317894,0.005794022896631665,154,0.9000457875457876,0.9001877664627007,0.8947182398550884,0.909079060725883,0.8985794867009337,0.9005220682580786,0.0047120859147275675
240,0.2810384273529053,0.08428198841529043,0.0014202117919921875,2.111661928100093e-05,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.8839740620657711,0.9076115485564306,0.8823440339188369,0.8552392489400362,0.8914614371136111,0.8841237408471833,0.01698787191049693,160,0.9047287482632311,0.9119618281826416,0.9034151406039452,0.84498663544589,0.9270931590389768,0.898437102306937,0.028019300059896397
241,0.2072000503540039,0.04115256666733767,0.0014163017272949218,2.722385236383237e-05,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.9108433856253901,0.904956591964466,0.8974056127599432,0.8649000605693519,0.8747440964832269,0.8905811604398366,0.01774465264408334,145,0.9001768346595933,0.9170867481057678,0.9001391680841196,0.871912346197177,0.9136805979409526,0.9005991389975222,0.015914068100645478
242,0.143058443069458,0.015376904141583067,0.0014095306396484375,5.776070822378854e-05,0.001,"(25,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 40}",0.8716746883621644,0.894609327680194,0.8510296789824348,0.8928730062588329,0.8767203810682072,0.8773798494850543,0.01590130774274109,167,0.883819628647215,0.8969383021493738,0.8718615388013872,0.8969626013386645,0.8942373655086835,0.8887638872890647,0.009737905443293109
243,0.30703177452087405,0.08924336019489712,0.0014010906219482423,2.6673317620468582e-05,0.001,"(25,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 45}",0.9283585395815291,0.9110438118312135,0.8831213406016554,0.9204320613769431,0.8854261680348636,0.9056897173198827,0.018330204277775788,98,0.9209675382089175,0.9265943581700502,0.8867127614924121,0.9287614040513377,0.9217264321780405,0.9169524988201516,0.015399794733255054
244,0.2340627670288086,0.08898854343483191,0.0014222145080566406,3.162922370470306e-05,0.001,"(25,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 50}",0.9071077592283062,0.9012012921461741,0.868150615788411,0.8727740763173834,0.9091415830546264,0.8916744336846739,0.017575775887579123,137,0.9021409624857901,0.9168636373677351,0.8822284565596764,0.8809980339746846,0.9263740434912003,0.9017210267758171,0.018147445875245968
245,0.29587278366088865,0.04670473380429566,0.001418924331665039,1.445972810915124e-05,0.001,"(25,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 55}",0.9109440763638561,0.9206137694326673,0.9137492428831011,0.924369069250959,0.9038005472788081,0.9146975595291718,0.007240303122788793,44,0.9215548818997096,0.9222094590116857,0.9155095098190815,0.9215445448320042,0.9322095668534707,0.9226055924831904,0.0053847460377707615
246,0.2699738025665283,0.1161745175683269,0.0014519691467285156,2.218036116830655e-05,0.001,"(25,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 60}",0.9089755724268481,0.8718554411467797,0.8863718958207145,0.917181506157884,0.8683338400729705,0.89055627278105,0.01953970456506869,147,0.925175255778704,0.8839051006207338,0.8918376814155382,0.9184894740330027,0.8963691758261159,0.9031553375348189,0.015904247820199984
247,0.2518301010131836,0.07351911471552312,0.001479768753051758,0.00013451479039589876,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.6521386712850152,0.5821623258631133,0.6257823541288108,0.604865737936604,0.6157849396979832,0.6161580957610591,0.023119719552136916,357,0.6491710875331566,0.5687247343656807,0.6573991031390134,0.6036669685656851,0.6423215105398821,0.6242566808286837,0.033326323588327655
248,0.22500147819519042,0.0667208527902661,0.0014477252960205078,1.4320524181372297e-05,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 3}",0.6063445234307349,0.6144256006460731,0.6200181708055723,0.6043206137694327,0.6118374379243944,0.6113875634411751,0.0056450446872810785,361,0.6147562207907036,0.6366166692438534,0.6316927698866774,0.6061830391658751,0.6373346759345666,0.6253166750043353,0.012572955227136
249,0.20987753868103026,0.038656542521172496,0.0014427661895751952,1.4916393124402735e-05,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 4}",0.6958032100207422,0.6502321825156471,0.6710680395719766,0.6923076923076923,0.6775919732441471,0.6774062751956362,0.016368652700053207,331,0.691123531640773,0.6839183547239833,0.6752766794053325,0.6723453135699927,0.6860403310012257,0.6817408420682615,0.006947278384507311
250,0.28398852348327636,0.05401553261532011,0.0014389514923095702,3.884353070881593e-05,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.787547576373925,0.8162729658792651,0.7261356753482737,0.7838178881485967,0.8015100841187798,0.7830525017912385,0.030672791164714226,281,0.7942560313249969,0.7960105149219112,0.7816762022576156,0.7769930857761381,0.7986035097630734,0.7895078688087471,0.008550028461299704
251,0.25576281547546387,0.13472307433770536,0.0014583110809326173,4.7223396494033107e-05,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 6}",0.737816420645629,0.7724207550979205,0.7426206339592165,0.7150615788411063,0.7159977703455964,0.7367902077562478,0.021016050898920415,316,0.7207764936213211,0.7783339592215424,0.7888024917714109,0.7284101703152268,0.7252322859866732,0.7483110801832349,0.02907837027905543
252,0.25551657676696776,0.04181647167038553,0.001457357406616211,2.0357987146348867e-05,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 7}",0.7830920111968102,0.7797900262467191,0.7287502523722995,0.8054310518877448,0.7785446437620351,0.7751230093190332,0.0251637997215815,291,0.7858958570165466,0.8067573836400184,0.7652565773487375,0.7922264684441892,0.7955914843604192,0.7891455541619822,0.013729255851805266
253,0.1666027545928955,0.09278192944004086,0.00142822265625,3.713413570441019e-05,0.001,"(25, 25)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 8}",0.8059387397547173,0.8256612154249949,0.7733393902685239,0.7674338784575004,0.7682882335056248,0.7881439841860762,0.023521950548336425,274,0.8111611090059366,0.8467560582296936,0.756164262519605,0.7595153416245113,0.7618214273103755,0.7870836397380244,0.0360408667492397
