,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
26,5.043943405151367,1.2193044580488086,0.010940217971801757,0.0010570197464250242,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 25}",0.7883345084119421,0.8102495198975783,0.7932385575589459,0.78000173370319,0.8475357986280316,0.8038484551354709,0.023941964059774064,69,0.7872608821774444,0.8161420880235211,0.8068583350834257,0.7972818988668156,0.8479958858737368,0.8111078180049887,0.020803672364214116
27,5.9170904636383055,0.8021626759250047,0.017723941802978517,0.0036638666372423904,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 30}",0.8356267626179131,0.8420956470713754,0.8159153952843274,0.8246966019417475,0.8287095781634617,0.829426433483414,0.008994231161917922,56,0.8356200468698732,0.8483110403553784,0.8283802062897169,0.8368183566310174,0.8410349011897319,0.8380329102671438,0.006559323928496358
28,6.421637344360351,0.8640144594082392,0.013573312759399414,0.0010173394089160353,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 35}",0.854712267820675,0.8424297183399126,0.8519157420249653,0.8416262135922331,0.8398919637390512,0.8461247745988792,0.006002972882761259,34,0.8549855133101179,0.839445227635334,0.8538273866305987,0.8515191372504307,0.8555474889430136,0.851064950753899,0.005971922003387492
29,8.387271213531495,1.7184822161866806,0.015435314178466797,0.0014270687526768417,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 40}",0.8677064086356122,0.851683025712152,0.8653866158113731,0.8493151872399446,0.8716614499381491,0.8611500750976571,0.008954073687684092,13,0.86732675675218,0.862148010585709,0.8646715094779722,0.8527673973726083,0.8877826693761823,0.8669392687129303,0.011519881265581327
30,0.7299695014953613,0.1964610920276751,0.004638385772705078,0.0013120459649314266,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 2}",0.19643647281921617,0.21696428571428578,0.2044642857142857,0.19910714285714284,0.20535714285714288,0.2044645468930294,0.007081324553176295,298,0.19866071428571425,0.21003420299077316,0.2026721086541521,0.20223313713013044,0.20580506283805283,0.20388104517976458,0.0038207899210233012
31,0.9603331565856934,0.18342603283525694,0.004155254364013672,0.00014141752146418416,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 3}",0.2993897695225129,0.2995879120879122,0.2909153952843273,0.2982142857142857,0.2957697642163662,0.29678109964867266,0.0032293135609585,274,0.299449137307636,0.29712091404358354,0.29282220502593187,0.29844097995545654,0.29951466749589994,0.2974695807657016,0.002480496320187474
32,0.8872979640960693,0.11485312891046859,0.0053059101104736325,0.0014393042907020247,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 4}",0.3795329670329671,0.3862637362637364,0.3781813453536755,0.39355929264909845,0.39586457122864893,0.38666907652939514,0.007140607585659021,258,0.3839971869904827,0.3860011397483246,0.38342919902136635,0.38826750924434356,0.39054718492978036,0.3864484439868595,0.002662076551638384
33,1.3638068199157716,0.08234860585812064,0.006235313415527344,0.0008678001665404293,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 5}",0.3986762131673636,0.4021978021978023,0.42218273231622744,0.3965672676837726,0.3906640083217753,0.40205542918404885,0.010726746525781533,235,0.39778348967558813,0.3933103987471327,0.4352576408311934,0.398537259630357,0.3987190870571588,0.40472157518828594,0.015395316859259213
34,1.6129316329956054,0.22617150472810896,0.006659173965454101,0.0025251092258190065,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 6}",0.5205144413109015,0.4283167075642805,0.4134622052704577,0.44375,0.3840585991678225,0.438130438093266,0.04575948781408033,211,0.5135459916391764,0.4262177977550557,0.4310136912230673,0.4433537197721799,0.3833478127339184,0.4394958026246796,0.04218806090286638
35,1.7780254364013672,0.1708309826203763,0.005766153335571289,0.001174506750602029,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 7}",0.3884980064183604,0.546672623493012,0.5360610263522885,0.4469746879334258,0.5387829403606104,0.49129635552424594,0.06308470083711899,192,0.38923144476764654,0.5461261941364481,0.5372999730545992,0.4586189896260761,0.5415740075151245,0.49457012181997884,0.06177694527707752
